"ensembl_id","gene_symbol","log2FoldChange","padj","baseMean","lfcSE","stat","pvalue"
"ENSG00000155090","KLF10",-0.652567706054945,0.0014289942103993,686.174247905849,0.174866917708951,-3.73179624027616,0.000190119258650377
"ENSG00000186907","RTN4RL2",-1.07644409364346,0.00143575031097703,45.0491103116801,0.288552687384884,-3.73049408549658,0.000191104629847449
"ENSG00000165476","REEP3",0.382532744340445,0.00143907157483636,1946.19042323324,0.102561252525348,3.72979790048784,0.000191633416509301
"ENSG00000186815","TPCN1",0.414454257982173,0.00144462814130744,1847.58393680466,0.111152102141793,3.72871272783908,0.000192460401327473
"ENSG00000169446","MMGT1",0.436594089882317,0.00144524409772554,744.616353164064,0.11709671632098,3.72849131555103,0.000192629545924855
"ENSG00000014914","MTMR11",-0.44987772483849,0.00144817244069744,568.465733571958,0.120679655488958,-3.7278671621635,0.000193107110825707
"ENSG00000136111","TBC1D4",0.546955350386351,0.00145269741688834,695.293992610417,0.14675616661337,3.72696672997263,0.000193798028500288
"ENSG00000158201","ABHD3",0.797372587168598,0.00145425296202717,88.0005468319708,0.213968825149488,3.72658300390965,0.000194093173709941
"ENSG00000117226","GBP3",-0.532974359671226,0.00145714229795061,558.289309579733,0.143043168773729,-3.72596863059083,0.00019456660232939
"ENSG00000115252","PDE1A",0.525849630562384,0.001467322076374,390.23850300891,0.141201853595658,3.72409863731812,0.000196014283159867
"ENSG00000123572","NRK",1.203932924007,0.0014706816609161,108.176872714907,0.323341681347471,3.72340775550438,0.000196551694619902
"ENSG00000174695","TMEM167A",0.356193615572806,0.00148403712891752,2174.89968844409,0.095724931337461,3.72101197249345,0.00019842602971005
"ENSG00000172331","BPGM",-0.431277962912852,0.00149131855515127,617.350475092023,0.115945467353712,-3.71966212009965,0.000199489466885745
"ENSG00000103404","USP31",0.521047554841463,0.00149860255150688,245.350666759246,0.140129926687194,3.71831747264504,0.000200554125505952
"ENSG00000164638","SLC29A4",-0.856465094504815,0.00151570271109973,77.2798730045137,0.230521577476199,-3.71533590860164,0.000202933925287033
"ENSG00000213763",NA,1.28406324869473,0.00151913281342493,32.5909849748639,0.345675383793137,3.71465053312318,0.000203484709824272
"ENSG00000196196","HRCT1",1.51639933553571,0.00152060087003926,27.9944663874356,0.408260611715902,3.71429251811078,0.000203772977522735
"ENSG00000105976","MET",0.583678609749469,0.00152572424784736,895.242810489851,0.157184769734562,3.71332801985287,0.000204551485385658
"ENSG00000261143","ADAMTS7P3",0.715624589964042,0.00152956568485054,110.277123810307,0.192756773600439,3.71257817091005,0.000205158665610829
"ENSG00000135678","CPM",1.37125364491175,0.00153334016308748,857.418391079226,0.369426838998023,3.71184088473628,0.000205757323644
"ENSG00000064601","CTSA",-0.277331056712735,0.00153780304807596,7097.100315759,0.0747323296245849,-3.71099172347359,0.000206448854610342
"ENSG00000166579","NDEL1",0.352018085808052,0.00154460424123922,1391.67345888863,0.0948896934963888,3.7097610165792,0.000207454980339974
"ENSG00000112139","MDGA1",-0.492857729988337,0.00154854780387615,1045.58842591685,0.132884508137281,-3.70891789341743,0.000208146905469023
"ENSG00000197943","PLCG2",1.63229152481166,0.00154854780387615,21.5642953068639,0.440102641438886,3.70888827087015,0.000208171255148692
"ENSG00000074660","SCARF1",1.29850594662511,0.00154992191605715,29.0419176533714,0.350138433982835,3.70855016358693,0.000208449368320051
"ENSG00000100034","PPM1F",-0.353823853811758,0.00155506707569536,1027.38596089493,0.0954321158207637,-3.70759728806908,0.000209235043385619
"ENSG00000185880","TRIM69",-0.441424449716241,0.0015596980924704,581.753182605923,0.11908727826774,-3.70673052686453,0.000209952129343147
"ENSG00000079102","RUNX1T1",-0.375056243466521,0.00157268964953317,922.499484238429,0.101243012388346,-3.70451485607608,0.000211795695752388
"ENSG00000102580","DNAJC3",0.398838058993302,0.00158133726086191,2150.81580848636,0.107708197215507,3.70294990821626,0.000213106972070914
"ENSG00000144036","EXOC6B",-0.326114249495063,0.00158133726086191,1483.92073027776,0.0880727090283982,-3.70278435956716,0.000213246130983909
"ENSG00000166387","PPFIBP2",0.441204290479389,0.00158133726086191,496.045421823064,0.119151844943457,3.70287418284425,0.000213170615646747
"ENSG00000169905","TOR1AIP2",0.32692462980133,0.00159052184625836,1501.57042709951,0.088329311931694,3.70120204325994,0.00021458052625768
"ENSG00000250899",NA,0.996960474431676,0.00159161067482309,54.4891156600905,0.269382150113836,3.7009151274885,0.000214823325596754
"ENSG00000105993","DNAJB6",0.338581978819843,0.00160171005908836,2099.34242249908,0.0915285156768834,3.69919665271439,0.000216282974356292
"ENSG00000260455",NA,-2.47536143784673,0.00161251479938569,11.7144081764739,0.669491308164664,-3.6973765120755,0.000217839128719133
"ENSG00000185386","MAPK11",0.470921816485674,0.0016187839188044,304.085881992319,0.127404335886645,3.6962777852762,0.000218783582181144
"ENSG00000149115","TNKS1BP1",0.277323293354526,0.00164525440558936,7993.11445494183,0.0751137869979167,3.69204249230861,0.000222460284776002
"ENSG00000100354","TNRC6B",-0.347637187095681,0.00164790739700406,933.032628023268,0.0941718408501141,-3.69151950261849,0.000222918299968313
"ENSG00000152527","PLEKHH2",0.371470608378561,0.00164853428516145,881.789153628302,0.100633827991962,3.69130953071001,0.000223102434591023
"ENSG00000091428","RAPGEF4",-1.16946791052583,0.00165714543909713,36.2463915563443,0.316940040345639,-3.68987114802683,0.000224367667007186
"ENSG00000135272","MDFIC",0.402186273804548,0.0016688566712857,1302.44366248393,0.109053682970616,3.68796598930929,0.000226053856173189
"ENSG00000151090","THRB",0.426646755810924,0.00167971675584001,437.191034123767,0.115741570699337,3.68620153703657,0.000227626113755374
"ENSG00000144802","NFKBIZ",0.554873968632034,0.00168841068500025,380.152869601865,0.150585633271819,3.68477361735062,0.000228906003931704
"ENSG00000073111","MCM2",-0.659753523860741,0.00169020320828581,165.214688916258,0.179067226176145,-3.68439014748434,0.000229250868995623
"ENSG00000134532","SOX5",0.693516561421637,0.00169216914403715,147.170140789827,0.188251944258867,3.6839808701682,0.000229619481343195
"ENSG00000131408","NR1H2",0.353685665413894,0.00170490600354391,1603.52548224432,0.0960591541050436,3.68195690154764,0.000231450543865053
"ENSG00000198873","GRK5",0.490461576837519,0.00170581545014561,2939.89714773208,0.133215777876865,3.68170786264421,0.000231676791071837
"ENSG00000100911","PSME2",-0.4101246271815,0.00172248428732702,693.499203130909,0.111473709600632,-3.67911526987681,0.000234044472639337
"ENSG00000148719","DNAJB12",0.349209112074305,0.00172678043929941,1087.12348058296,0.0949359145780677,3.67836675536678,0.000234732265067454
"ENSG00000078804","TP53INP2",0.566481903135879,0.00173249996932094,831.946799572711,0.154043715631472,3.67741001840743,0.000235614149840767
"ENSG00000008710","PKD1",0.477727414151375,0.00174006916711195,5434.61872457762,0.129951971065596,3.67618444132895,0.000236748383908098
"ENSG00000182022","CHST15",0.37774440292431,0.00176730963816012,1087.78707003631,0.102868637686994,3.67210465130975,0.00024056112753698
"ENSG00000124126","PREX1",-0.610389612487888,0.0017758778784458,195.797904476165,0.166284456137898,-3.67075568375254,0.000241834418250633
"ENSG00000106397","PLOD3",0.323319046130861,0.00177989017610772,1767.34972131668,0.0880962534948451,3.67006578945811,0.000242488050625425
"ENSG00000099341","PSMD8",0.317853725759831,0.00179542250972007,1809.82282544013,0.0866626620831323,3.66771246254732,0.000244730173493393
"ENSG00000178878","APOLD1",-1.03098744451842,0.00179542250972007,61.6753902334759,0.281106389747823,-3.66760586781147,0.000244832190158611
"ENSG00000259426","KIF23-AS1",1.72958652497725,0.00179542250972007,29.0594557003501,0.471597581980404,3.66750507437741,0.00024492869137179
"ENSG00000125835","SNRPB",0.515195836553213,0.00180054147874661,499.169034451114,0.140508064158665,3.66666382914108,0.000245735505505005
"ENSG00000131100","ATP6V1E1",0.317451829392902,0.00180282788573628,2219.67126546538,0.0865881726001424,3.66622622767281,0.000246156181554495
"ENSG00000166263","STXBP4",0.775804044522964,0.00184135360662266,383.869004704794,0.211927801200377,3.66069972947742,0.000251527393722196
"ENSG00000151694","ADAM17",0.477865725803266,0.0018500204356955,1025.44500503291,0.130586402346768,3.65938349794115,0.000252822749346674
"ENSG00000116191","RALGPS2",-0.364525247527327,0.0018557638330683,2087.77356462209,0.0996385500092893,-3.65847603656759,0.000253719458738972
"ENSG00000113645","WWC1",0.877482374625333,0.00185677075865471,132.627015580746,0.239865674411059,3.65822403217889,0.000253969005913846
"ENSG00000196295",NA,-0.442979250117236,0.00187288069046213,349.129784063124,0.1211684537132,-3.65589587505794,0.00025628537286331
"ENSG00000166986","MARS1",-0.366812185150067,0.00187611366127201,1656.41739608626,0.10034966144141,-3.65534053509721,0.000256840819378766
"ENSG00000196511","TPK1",-1.04045304777179,0.00187920846583559,51.4710154508412,0.284680880706625,-3.65480479472036,0.000257377732154994
"ENSG00000141469","SLC14A1",-4.12764145373978,0.00189270512199399,53.6124849942633,1.1299766904633,-3.65285539832456,0.000259340289673074
"ENSG00000153250","RBMS1",0.2840154099199,0.00189549152421861,3861.11643869269,0.0777643351844495,3.65225793091708,0.00025994459449937
"ENSG00000223401",NA,1.14920506569613,0.00189549152421861,40.3233815340765,0.314656556722936,3.65225208609918,0.000259950512721232
"ENSG00000136160","EDNRB",0.568033311033104,0.00189759815224331,620.326253276167,0.155550452807266,3.65176250394412,0.000260446692188597
"ENSG00000171681","ATF7IP",-0.459916645611046,0.00189759815224331,679.195355265281,0.125944472841645,-3.65174140027023,0.000260468100193436
"ENSG00000169439","SDC2",0.377595233554665,0.00189997010123007,1458.86123040576,0.103413691290117,3.65130795394739,0.00026090816225014
"ENSG00000147251","DOCK11",0.376443854543983,0.00191378537404936,2065.96288756045,0.103154112208319,3.6493344422737,0.000262920622609818
"ENSG00000120549","KIAA1217",-1.11378406272737,0.00191488103582301,51.5815042901037,0.305223691360401,-3.64907474175143,0.000263186529447594
"ENSG00000101843","PSMD10",-0.398715864486021,0.00192083784003808,616.009044304755,0.109292197459543,-3.6481640387331,0.000264120990055851
"ENSG00000204262","COL5A2",0.362913689509215,0.00192157218695409,15889.8451732522,0.0994841949755987,3.64795322109436,0.000264337750229946
"ENSG00000198521","ZNF43",-0.564507560950888,0.00192699039547225,185.070738313486,0.154781863108423,-3.64711697878618,0.000265199208439299
"ENSG00000135778","NTPCR",-0.405217266061559,0.00192931757652375,658.367915614459,0.111122496927386,-3.64658172076849,0.000265751987221819
"ENSG00000175324","LSM1",0.542135029980443,0.00192931757652375,206.243557371179,0.148665436808405,3.64667835119692,0.000265652113929353
"ENSG00000093217","XYLB",-0.976396094488969,0.001944903808976,68.8758923207898,0.267933344088038,-3.64417537433542,0.000268250471122322
"ENSG00000163637","PRICKLE2",0.564555825952085,0.001944903808976,409.717612265903,0.154919370947414,3.64419131383976,0.000268233849101347
"ENSG00000198105","ZNF248",-0.58736211295902,0.001944903808976,258.434160171458,0.161176434009682,-3.64421831620705,0.000268205692717753
"ENSG00000140455","USP3",-0.498260329949454,0.00195327921139361,253.103835909787,0.136773577128054,-3.64295750986288,0.000269523342618183
"ENSG00000174839","DENND6A",0.65414548298586,0.00196216889249449,273.13347061383,0.179627560412565,3.6416765973074,0.000270868217203234
"ENSG00000183655","KLHL25",0.659130952986158,0.00197902656402901,136.236833906893,0.181111687126787,3.63936178522116,0.00027331458693387
"ENSG00000111670","GNPTAB",-0.343627201771194,0.0019817771903621,3223.41789633522,0.0944318289766726,-3.6388917327449,0.000273813876687171
"ENSG00000112902","SEMA5A",-0.384678145293611,0.00198196821160848,4175.69075661069,0.105716979282764,-3.63875460596261,0.000273959693747279
"ENSG00000143761","ARF1",0.309160285435766,0.00199098757244457,5720.26718339802,0.084993156406997,3.63747269198152,0.000275326372545209
"ENSG00000115307","AUP1",0.376849080892185,0.00199215431701532,1214.9559190152,0.10360939636221,3.63720950148914,0.000275607755595757
"ENSG00000103319","EEF2K",0.38334068024421,0.00200369257523768,1065.03436354158,0.105443824467231,3.63549674133208,0.000277445501198854
"ENSG00000153214","TMEM87B",0.64769889089016,0.00200369257523768,1122.00712931669,0.178154234185828,3.63560761746793,0.000277326187303906
"ENSG00000116690","PRG4",1.88058152326239,0.00201598662082538,24.9482775963193,0.517523711155631,3.63380746181281,0.000279269296292935
"ENSG00000100485","SOS2",0.482945475956877,0.00202829092781013,933.082130659556,0.132969068568076,3.6320136792537,0.000281218210706864
"ENSG00000167468","GPX4",-0.369606786829859,0.00202829092781013,5855.74383003838,0.101761035739732,-3.63210519766308,0.000281118469769733
"ENSG00000174738","NR1D2",-0.623095636565919,0.00203138586689277,1117.93221611845,0.171580402658956,-3.63150818455895,0.000281769719546104
"ENSG00000089050","RBBP9",-0.458463259002962,0.00203900174970115,351.02210058334,0.126283444298949,-3.63043043011756,0.000282948965386945
"ENSG00000131467","PSME3",0.311103168256904,0.00204142414580671,1691.59205168364,0.0857057150908306,3.62989991889336,0.000283531131362043
"ENSG00000260077",NA,-0.876599762731607,0.00204142414580671,76.9196318315543,0.241492701254969,-3.62992238761738,0.000283506452163247
"ENSG00000173915","ATP5MK",0.375365486453698,0.00205497489458162,603.666027369355,0.103461198824225,3.62807980885107,0.000285537003308341
"ENSG00000129566","TEP1",0.400702170803962,0.00206154110529826,928.691541347913,0.110473193509759,3.62714390770794,0.000286573591824722
"ENSG00000166173","LARP6",-0.407040399292945,0.00206247946470389,1125.58389316034,0.112227737509401,-3.62691441818336,0.000286828308299384
"ENSG00000164850","GPER1",-0.708383788807179,0.00207112469100131,97.6961074044516,0.19537731209808,-3.6257218466163,0.000288155393560016
"ENSG00000112137","PHACTR1",-1.05314359172881,0.00207585942710566,44.4719543405647,0.290520776489539,-3.62501988482303,0.000288939218884917
"ENSG00000183010","PYCR1",-0.724660710305655,0.00208189740162455,240.820106277063,0.199952883554078,-3.62415733859456,0.000289905091296356
"ENSG00000006788","MYH13",3.18884395392024,0.00208440264860488,10.2578535363981,0.879988266995647,3.62373462637998,0.000290379544683929
"ENSG00000151623","NR3C2",-0.901810990698727,0.00208491042797131,72.3228011264322,0.248874318232652,-3.62355986388157,0.000290575911056739
"ENSG00000235927","NEXN-AS1",1.18322939125456,0.00208966800966912,33.2362875509273,0.326601023522885,3.62285879723107,0.000291364893611373
"ENSG00000269289","LOC100505851",3.28670209465636,0.00209285056616457,8.29542418333606,0.907338847939706,3.62235354754123,0.000291934746967401
"ENSG00000006062","MAP3K14",-0.700634050219097,0.00209597331655825,197.239969818008,0.193446122553,-3.62185626143599,0.000292496637813263
"ENSG00000196937","FAM3C",0.412030605840978,0.00211005223747644,1420.0942073331,0.113820208955263,3.62001273431968,0.000294588517367614
"ENSG00000138386","NAB1",-0.440220492721123,0.00211127659676363,501.548746802364,0.121616236928881,-3.61975097929198,0.000294886668552549
"ENSG00000147324","MFHAS1",0.449250377783152,0.00211757481069928,450.56276215767,0.12414111733095,3.61886848968409,0.000295893949506606
"ENSG00000177453","NIM1K",-1.3987574337321,0.00211940731565777,58.6113299752134,0.386553730656532,-3.61853300796351,0.000296277715854786
"ENSG00000198952","SMG5",0.312225699491926,0.00212423099337131,2481.2388942813,0.0863018562304977,3.617832954346,0.000297080027453291
"ENSG00000182667","NTM",-0.708240674268892,0.00213062262632735,157.016655986011,0.19581192433036,-3.61694353748345,0.000298102298043632
"ENSG00000118707","TGIF2",-0.600557666889725,0.00214603831484175,219.78067389831,0.166130987447747,-3.61496477036603,0.000300388467424523
"ENSG00000105404","RABAC1",0.325829659261646,0.0021478114552876,1778.94710477557,0.0901416802371117,3.61463929232928,0.000300766077493877
"ENSG00000155850","SLC26A2",0.389652088192821,0.00215507457437439,671.469074958958,0.107827753201715,3.61365304036238,0.000301913014305884
"ENSG00000111911","HINT3",-0.509860729566395,0.00216356261382001,371.24710238555,0.141137029757402,-3.6125227407916,0.00030323250420254
"ENSG00000114650","SCAP",0.344183030186804,0.00216577580785318,1572.13166201697,0.0952849095688492,3.61214626475676,0.000303673192629209
"ENSG00000101017","CD40",0.747619103178294,0.00216593407343117,102.851489631651,0.206981119948699,3.6120159334513,0.000303825893163881
"ENSG00000198768","APCDD1L",-0.730626527450583,0.00218468741562358,100.914770638046,0.202408187015981,-3.60966884898237,0.00030658815322893
"ENSG00000272430",NA,0.972076183499888,0.0021902291127592,47.3223438680751,0.26935523812189,3.60890023998717,0.000307497820723604
"ENSG00000132963","POMP",0.380477007562467,0.00219131146548291,1019.38557619283,0.105434408289693,3.60866071839721,0.000307781816464248
"ENSG00000109685","NSD2",-0.349441484086323,0.00220172477733302,831.194072391377,0.0968701338277716,-3.60731910113396,0.000309377089704784
"ENSG00000058799","YIPF1",0.393432361117703,0.00220359814926761,460.37837548453,0.109075068745443,3.60698705618867,0.000309773106907769
"ENSG00000260230","FRRS1L",-1.06717857160761,0.00220525260586884,44.5322330312362,0.295889371703466,-3.60668098845105,0.000310138562430578
"ENSG00000172346","CSDC2",-0.379574973012337,0.00221166296867796,745.90148527361,0.105267421877782,-3.60581617979617,0.00031117335694523
"ENSG00000215190",NA,-0.601975959554864,0.00223181267171384,149.293398743898,0.167060114859947,-3.60334936953397,0.000314142829665192
"ENSG00000069399","BCL3",-0.601917877320298,0.00223862305848653,358.940205156218,0.167085862897523,-3.60244647202419,0.000315236327288686
"ENSG00000103111","MON1B",0.407486312803665,0.0022428550812249,926.422173388739,0.113132679194015,3.60184445119392,0.000315967412623754
"ENSG00000170364","SETMAR",0.576196918574168,0.00225377016485469,379.408042982215,0.160033748946751,3.60047129037694,0.000317640902361721
"ENSG00000163623","NKX6-1",0.381776228727923,0.00225638190299748,842.879280856536,0.106047213711689,3.60005902433099,0.000318144953784895
"ENSG00000106105","GARS1",-0.328432208116124,0.00226394759978504,2899.90804983267,0.0912545549642029,-3.59907741860076,0.000319348115877126
"ENSG00000138744","NAAA",0.595636641989217,0.00227207745273985,237.479043641069,0.165545032147204,3.59803392625865,0.00032063180250161
"ENSG00000237984",NA,-0.487261577557887,0.00227393252094802,257.152577559285,0.135436570523918,-3.5977105420861,0.000321030603553941
"ENSG00000109184","DCUN1D4",0.347905658727207,0.00227931773037901,1180.70896953776,0.0967214906518217,3.59698404545479,0.000321928221258641
"ENSG00000178184","PARD6G",-1.13342930062983,0.00228556118661074,59.5328767861361,0.315177559449409,-3.59616116899261,0.00032294775744771
"ENSG00000126767","ELK1",0.39201722181013,0.00228982224180655,651.193876642086,0.109027977515213,3.59556538371475,0.000323687815092683
"ENSG00000196743","GM2A",0.346944324412414,0.00229467602857444,1507.49615231707,0.0965100602010844,3.59490320169249,0.000324512210114739
"ENSG00000004700","RECQL",0.365945557908237,0.00231323091366655,1037.02250183428,0.101858232217373,3.59269496379322,0.000327275619745063
"ENSG00000130518","IQCN",-0.765804819687988,0.00231900233930704,93.1970852522964,0.213201198667299,-3.59193486938611,0.000328231892927948
"ENSG00000157796","WDR19",0.388860299458096,0.00231907873172833,1691.64035911604,0.108262885711772,3.59181539362766,0.000328382442730874
"ENSG00000129473","BCL2L2",0.345028527869285,0.00232258467084536,1503.55998244715,0.096073143030362,3.59131092193211,0.000329018833523587
"ENSG00000143341","HMCN1",-0.445678301703771,0.00232413870448148,1783.07998133185,0.124108910972682,-3.59102580315019,0.000329379021025575
"ENSG00000107984","DKK1",0.431116349224619,0.00232792369538093,462.003048147577,0.120071699505292,3.59049094000389,0.000330055703496706
"ENSG00000104093","DMXL2",-0.46898456917038,0.00233064869056438,609.897156628347,0.130633631417466,-3.59007526684798,0.000330582490816375
"ENSG00000203485","INF2",0.349798511098842,0.00233983915785084,2513.97108188375,0.0974657283394455,3.58893856392878,0.000332027067771676
"ENSG00000175946","KLHL38",1.00266154351,0.00235336558746496,46.2543674754479,0.279501201956792,3.5873246214698,0.0003340882938098
"ENSG00000084444","FAM234B",0.54339899044914,0.00236218480272303,260.530955038974,0.15152339855896,3.58623813626841,0.000335482621114618
"ENSG00000104331","BPNT2",0.31412459988073,0.00236248859995434,2604.17868609543,0.0875951962488784,3.58609391076913,0.000335668119950128
"ENSG00000198691","ABCA4",1.30295588051253,0.00236776098061443,38.7058961993047,0.363405841315619,3.58540158792029,0.000336559903185674
"ENSG00000197380","DACT3",-0.519671959995699,0.00237024023777301,303.943737106519,0.144956588635381,-3.58501786560986,0.000337055131425904
"ENSG00000196810","CTBP1-DT",-0.454657517853535,0.0023721823573437,301.381670984151,0.126833023150236,-3.58469353296881,0.000337474243533892
"ENSG00000235217","TSPY26P",-0.642600499747314,0.00237388907984895,120.060677449211,0.179277242001467,-3.58439527835917,0.000337860087165776
"ENSG00000237187","NR2F1-AS1",-0.460685635828839,0.0023858505773448,532.203644890737,0.128576376911293,-3.58297260270971,0.000339706249353203
"ENSG00000163577","EIF5A2",0.541052666754342,0.00242746973505564,470.256548923695,0.151201979347365,3.57834380931847,0.000345778407668808
"ENSG00000033050","ABCF2",0.342396508605332,0.00243052432965917,1271.03955303283,0.0956974983667814,3.57790448495345,0.000346359968645694
"ENSG00000160271","RALGDS",-0.421168722249558,0.00243060483694765,620.866579685698,0.117717718337978,-3.57778530025824,0.00034651789854291
"ENSG00000154945","ANKRD40",0.354139364099518,0.00243224017474043,937.242952344384,0.0989907663923152,3.57749896284276,0.000346897595421222
"ENSG00000140332","TLE3",-0.433979394727188,0.00244367281327536,448.08602996623,0.121353388234218,-3.5761621578261,0.000348675417078576
"ENSG00000139220","PPFIA2",1.01537762789114,0.0024698067389757,64.5108194572412,0.284159355753959,3.57326833458304,0.000352553155256292
"ENSG00000175928","LRRN1",-2.20738047070046,0.00247055416665505,11.420783393316,0.617781100060723,-3.57307866893872,0.000352808711434831
"ENSG00000196923","PDLIM7",0.576017622091644,0.0024875796648355,3660.56847053799,0.161296605909895,3.57117013617399,0.000355389936450047
"ENSG00000099785","MARCHF2",0.468631214448771,0.00250118748255816,432.953988885902,0.131282825918128,3.56963076603046,0.000357484737805974
"ENSG00000158985","CDC42SE2",0.517893826142432,0.00250667728365814,384.487259687109,0.145111144816598,3.56894590554699,0.000358420414203468
"ENSG00000163870","TPRA1",0.35819840668211,0.00250919414035697,656.500537216854,0.10037582332563,3.56857253882814,0.000358931482839688
"ENSG00000072135","PTPN18",0.463406832197982,0.00252075971499753,393.297433722148,0.129905651831534,3.56725689501903,0.000360737787606601
"ENSG00000123908","AGO2",0.556169497814275,0.00253066749991891,402.951599389572,0.155959360253664,3.56611810223946,0.000362308145324617
"ENSG00000148841","ITPRIP",0.462002315834969,0.00253665070651623,492.338881447065,0.129579796127648,3.56538850686148,0.000363317590346413
"ENSG00000237807","LINC02984",-0.728169717854419,0.00254916609184252,102.3456565917,0.204313223205414,-3.56398722721107,0.000365263736225687
"ENSG00000089225","TBX5",-0.418222668743012,0.0025569892620637,673.661564028673,0.117376959463814,-3.56307294594681,0.000366538771658806
"ENSG00000162961","DPY30",0.426322072185969,0.00258112396237485,390.669986269412,0.119736684896791,3.56049670619696,0.00037015395459461
"ENSG00000099953","MMP11",-0.60540895924482,0.0025845874827117,151.735464616168,0.170057058934841,-3.5600342792991,0.000370806386860482
"ENSG00000110911","SLC11A2",0.324233457983785,0.00259148497254091,1028.63004608265,0.0910966695591038,3.55922405893687,0.000371952109218633
"ENSG00000133639","BTG1",0.44313977683437,0.00260475148548321,1329.76340031739,0.124555404010463,3.55777238534867,0.000374013183291546
"ENSG00000029993","HMGB3",-0.37617433310201,0.0026106352238482,588.044823414928,0.105754008997962,-3.55706924651206,0.000375015327407454
"ENSG00000091490","SEL1L3",-0.525495242987811,0.00261533280955721,1612.13267672882,0.147756848292405,-3.55648654570567,0.000375847719377799
"ENSG00000123179","EBPL",0.495209234293845,0.00266564662477641,348.87232815367,0.139441952364172,3.55136474997523,0.000383238903754912
"ENSG00000183831","ANKRD45",-1.99794582008275,0.00267002179835036,17.9657805402563,0.562671218170557,-3.55082285278208,0.000384028804089076
"ENSG00000145242","EPHA5",-1.44500667471044,0.00267012609327005,26.3876647107167,0.40696362049123,-3.5507023280514,0.00038420469454862
"ENSG00000197614","MFAP5",0.430754965688083,0.00267110705838124,1309.61529892858,0.121322495066009,3.55049544153967,0.00038450679455729
"ENSG00000148343","MIGA2",0.380287492788608,0.00268585114599839,577.105792066084,0.107159940625434,3.54878409384214,0.000387014267095675
"ENSG00000198408","OGA",0.348908054035278,0.00268585114599839,3194.89906195285,0.0983195270399492,3.54871574894283,0.00038711472289878
"ENSG00000237928","NFIA-AS2",3.11231529626545,0.00268585114599839,7.33337992846129,0.877024520102085,3.54872095925343,0.000387107063738
"ENSG00000100099","HPS4",-0.363199160736433,0.0026971787764537,633.399062015126,0.102384980179175,-3.54738712749497,0.000389072426538332
"ENSG00000168172","HOOK3",0.312567979866753,0.0026971787764537,1360.64757898214,0.0881115226294837,3.54741321610259,0.000389033896480235
"ENSG00000215251","FASTKD5",0.59402369235004,0.00270811555339293,200.997642918104,0.167509407690756,3.54621092951797,0.000390813253216201
"ENSG00000130592","LSP1",-1.84265625860902,0.00270871381365805,19.9961253062785,0.519637354594382,-3.54604272059572,0.00039106280414104
"ENSG00000109458","GAB1",-0.338876502055005,0.00271558267981529,862.851070121342,0.0955856539757983,-3.54526529829263,0.00039221810577954
"ENSG00000108852","MPP2",-0.736334808179695,0.00271792478402065,138.137479601776,0.207715017395147,-3.54492812996245,0.000392720151366686
"ENSG00000106415","GLCCI1",0.571412613406578,0.0027180659709551,217.287338458124,0.161197213333455,3.54480453842924,0.000392904330219408
"ENSG00000150712","MTMR12",0.426144090057342,0.00271939914349121,793.122744765448,0.120226060052868,3.54452345747627,0.000393323503860486
"ENSG00000184371","CSF1",0.385423486538505,0.00271939914349121,3062.14311336756,0.108739826372384,3.54445560009088,0.00039342476160053
"ENSG00000161544","CYGB",-0.344209489177574,0.00272603579379677,1077.88728937542,0.0971327088355182,-3.5437031799499,0.000394549167070369
"ENSG00000063169","BICRA",0.473352788233164,0.00272738595258561,252.954461575027,0.133586684733907,3.54341294700173,0.000394983688803585
"ENSG00000116455","WDR77",0.474586088238026,0.00272738595258561,246.532010477311,0.133936999038253,3.54335315593029,0.000395073260425151
"ENSG00000113163","CERT1",0.403566200664581,0.00273025860783295,1731.25187802025,0.113906318705206,3.54296587978606,0.000395653889602208
"ENSG00000113739","STC2",1.05576075217831,0.00273037558885816,17106.0160853542,0.297998012260917,3.54284494775059,0.000395835361942199
"ENSG00000073536","NLE1",-0.519952808164613,0.00273049480023159,292.851503118895,0.146766395364755,-3.54272384269155,0.000396017171858125
"ENSG00000128594","LRRC4",-1.67655530923226,0.00274109229364819,19.0565954907336,0.473390232648037,-3.5415925247422,0.000397719344607426
"ENSG00000101236","RNF24",0.44866798484255,0.00274318873745708,2658.94306235026,0.126696511192358,3.54128129196356,0.000398188820711865
"ENSG00000159388","BTG2",-0.438677863611265,0.00275130515199531,916.773610906843,0.123906571041619,-3.54039224815542,0.000399532743812287
"ENSG00000058272","PPP1R12A",0.318091454977104,0.0027809689358532,1670.16134590489,0.0899210718229672,3.53745177329902,0.00040400796001097
"ENSG00000221978","CCNL2",0.281504077809812,0.00278147099440771,4119.76485156961,0.0795817454879015,3.53729459041091,0.000404248495933442
"ENSG00000135090","TAOK3",0.362256695434358,0.00278382717144548,1361.9484119915,0.102420381612168,3.53695904791785,0.000404762422052149
"ENSG00000160870","CYP3A7",-0.828351423649343,0.00278382717144548,265.929897044651,0.23420584449844,-3.53685206030314,0.000404926415513942
"ENSG00000088179","PTPN4",-0.453207714337326,0.00278569885484617,281.384396719464,0.128149121011205,-3.536565141931,0.000405366518103971
"ENSG00000148814","LRRC27",-0.51157263205579,0.0028478004889165,218.251173463542,0.144895663475962,-3.53062762392926,0.000414574956689701
"ENSG00000107249","GLIS3",0.369604959079659,0.00285029319570548,696.90317073138,0.104695451347673,3.53028669652776,0.000415109583876847
